date,n_killed,address,lat,long,
01/01/2018,0,100 block of Hewitt St Trenton,40.20816,-74.7476472,
01/01/2018,0,Orton Marotta Way Boston,42.3377959,-71.0567422,
01/01/2018,0,236 Dorchester St Boston,42.3326075,-71.0533171,
01/01/2018,1,5400 block of Crittenden St Oakland,37.7698671,-122.2060807,
01/01/2018,0,Riley St and Roehrer Ave Buffalo,42.9093298,-78.8512981,
01/01/2018,0,Sapphire Dr and Quartz Dr Auburn,38.9479355,-121.1041401,
01/01/2018,0,Colonel Glenn Road Little Rock,34.7191726,-92.355972,
01/01/2018,1,Bell Springs Rd and Alderpoint Rd Garberville,40.1007723,-123.6890076,
01/01/2018,0,1300 block of Princeton Ave Kalamazoo,42.3034255,-85.5909646,
01/01/2018,1,807 W 22nd St Lorain,41.4495019,-82.1773122,
01/01/2018,1,Olympia and Grand River Ave Redford Charter Township,-20.1261056,57.5340544,
01/01/2018,0,636 W Florida Ave Hemet,33.7477865,-116.9800264,
01/01/2018,0,800 block of E State Fair Detroit,42.4397156,-83.0983481,
01/01/2018,1,1524 W 205th St Torrance,33.8445964,-118.3070783,
01/01/2018,0,S Summit Dr and Hwy 54 Holts Summit,-20.1261056,57.5340544,
01/01/2018,0,10900 W Calle del Sol Phoenix,33.4958415,-112.2965832,
01/01/2018,0,Gregg St and Oak St Houston,-20.1261056,57.5340544,
01/01/2018,0,3600 Celtic Dr Indianapolis,39.8229549,-86.005829,
01/01/2018,0,800 N Colorado Ave Indianapolis,39.7775112,-86.0975385,
01/01/2018,0,8100 block of Pines Road Shreveport,32.423726,-93.8603979,
01/01/2018,0,4000 Arquette Dr Indianapolis,39.8305864,-85.9994737,
01/01/2018,0,Coyote Valley Blvd Redwood Valley,39.2547492,-123.2110673,
01/01/2018,0,3200 N Park Ave Indianapolis,39.8140441,-86.1494873,
01/01/2018,1,147 Meadowview Dr Rossville,34.939367,-85.3143247,
01/01/2018,0,121 NE 3rd St Prineville,44.3032491,-120.8488378,
01/01/2018,0,US-1 BYP Portsmouth,43.081538,-70.7696992,
01/01/2018,0,3800 block of Victoria Drive Baton Rouge,30.4854106,-91.1194449,
01/01/2018,0,Kenton Ln Cleveland,-20.1261056,57.5340544,
01/01/2018,0,Oakley Ave and Blaisdell St Rockford,42.2821529,-89.1170262,
01/01/2018,0,Roughan St Revere,42.4005917,-70.9880203,
01/01/2018,1,Byron St Youngstown,41.091829,-80.6254473,
01/01/2018,0,1900 N Western Ave Chicago,41.915888,-87.6899317,
01/01/2018,1,100 block of West Bilby Rd Tucson,32.1412692,-110.9714119,
01/01/2018,2,5900 block of Kennerly Ave Saint Louis,38.6780201,-90.2819157,
01/01/2018,0,215 Patrick Dr Schriever,29.7353271,-90.8414231,
01/01/2018,0,600 N Gibson St Princeton,38.36027,-87.5668288,
01/01/2018,0,1900 block of Pulver Rd Mansfield,40.7081094,-82.4571753,
01/01/2018,0,Baring Cross and W 88th St Los Angeles,33.9579518,-118.2915485,
01/01/2018,1,3400 block of Adeline St Oakland,37.8255183,-122.2825501,
01/01/2018,0,S 32nd St and J St Lincoln,40.8080163,-96.6774167,
01/01/2018,0,N Scott St South Bend,41.6814989,-86.2619447,
01/01/2018,0,4400 Block of Skidaway Rd Savannah,32.0276191,-81.0727952,
01/01/2018,0,2305 Farmer St Charlotte,35.2091955,-80.8971006,
01/01/2018,0,300 block of E 2nd St Pueblo,38.2688587,-104.6061587,
01/01/2018,0,1304 Fort Campbell Blvd Clarksville,36.5595433,-87.4025821,
01/01/2018,1,25 Unit St Providence,41.8261315,-71.4564983,
01/01/2018,0,334 S Water St Providence,41.8207935,-71.4063507,
01/01/2018,0,Carson St Planada,37.2941111,-120.322377,
01/01/2018,0,Washington Blvd Jersey City,40.727351,-74.0368236,
01/01/2018,0,Martin Luther King Dr and Virginia Ave Jersey City,40.7120147,-74.0800745,
01/01/2018,0,N 47th Ave and Miami St Omaha,41.2831451,-95.9865067,
01/01/2018,0,Martin Luther King Dr and Warner Ave Jersey City,40.7012244,-74.0924913,
01/01/2018,2,100 block of Taylor St Orange,-20.1261056,57.5340544,
01/01/2018,0,N 43rd St and Pinkney St Omaha,41.290501,-95.9798054,
01/01/2018,0,49th St N and MLK Jr Blvd Tulsa,36.2242171,-95.9956891,
01/01/2018,0,1000 block of 91st Ave Oakland,37.746133,-122.1823036,
01/01/2018,0,2701 W Jefferson Blvd Fort Wayne,41.0741594,-85.1775445,
01/01/2018,0,145 Summer St New Bedford,41.6405054,-70.9350517,
01/01/2018,1,Market Square Knoxville,35.9655685,-83.921978,
01/01/2018,0,147 4th St Leominster,42.5251923,-71.7520435,
01/01/2018,0,Hudson St Hartford,41.759718,-72.6798331,
01/01/2018,0,63 Dalessio Ct Boston,42.339713,-71.0557155,
01/01/2018,0,2701 23rd Ave Council Bluffs,41.236736,-95.8888581,
01/01/2018,0,1700 block of Fordem Ave Madison,43.0943184,-89.3663881,
01/01/2018,1,1303 W Charles St Grand Island,40.9158165,-98.3522983,
01/01/2018,1,2012 Colerain Ave Cincinnati,39.11907,-84.5347129,
01/01/2018,1,N Gilmore Heights Rd Jacksonville,30.3584934,-81.5545786,
01/01/2018,0,400 block of S 24th St Saint Joseph,39.7642887,-94.8337301,
01/01/2018,0,Hollis Ave Campbell,37.27706,-121.9561496,
01/01/2018,1,870 Osceola Trl Casselberry,28.689762,-81.3221022,
01/01/2018,0,1200 Block of Tallassee Rd Athens,33.9810501,-83.4652669,
01/01/2018,0,900 block of Wildphlox Way Boise,-20.1261056,57.5340544,
01/01/2018,1,7814 Bastille Rd Severn,39.1372264,-76.7261684,
01/01/2018,0,Bay St Rochester,43.171078,-77.5797329,
01/01/2018,0,600 block of Wilkins St Rochester,43.1790857,-77.595897,
01/01/2018,1,2940 Colorado St Columbus,-20.1261056,57.5340544,
01/01/2018,0,71 B St Boston,42.3396513,-71.0571082,
01/01/2018,0,Windridge Cir Inman,35.0962849,-82.0457124,
01/01/2018,0,118 Harrison St Waterloo,-20.1261056,57.5340544,
01/01/2018,0,1700 block of NW Lyman Rd Topeka,39.087635,-95.6890283,
01/01/2018,0,2300 block of S 1st St Leavenworth,-20.1261056,57.5340544,
01/01/2018,0,4000 W Oakdale Ave Chicago,41.9349201,-87.6876967,
01/01/2018,0,100 Block of N Running Deer Cir Dudley,-20.1261056,57.5340544,
01/01/2018,0,Sulphur Springs Rd Duncannon,40.427082,-77.0572637,
01/01/2018,0,300 block of Folk St Easton,40.6816467,-75.210588,
01/01/2018,0,La Brea Ln Laredo,27.4517115,-99.4721626,
01/01/2018,0,6317 Charlotte Pike Nashville,36.1448091,-86.8737666,
01/01/2018,1,10498 Fountain Lake Dr Stafford,29.637601,-95.598588,
01/01/2018,0,1500 block of Reaney Ave E Saint Paul,44.9637729,-93.0392883,
01/01/2018,0,Edgewood St Hartford,41.7830241,-72.6927886,
01/01/2018,0,B St Boston,42.3406228,-71.0563287,
01/01/2018,0,9621 E Pine St Tulsa,36.1775143,-95.8715848,
01/01/2018,1,548 W Dickson Street Fayetteville,36.0673697,-94.1682227,
01/01/2018,2,9200 block of McKinney St Detroit,42.4092216,-82.9536846,
01/01/2018,0,2200 block of N 23rd St Philadelphia,39.9886707,-75.1730264,
01/01/2018,1,2944 Unity Tree Dr Edgewater,28.9421336,-80.9122687,
01/01/2018,3,Starlight Lane Romance,-20.1261056,57.5340544,
01/01/2018,0,3770 Las Vegas Blvd S Las Vegas,36.1050092,-115.1758197,
01/01/2018,0,33rd and Meredith Omaha,-20.1261056,57.5340544,
01/01/2018,0,1109 Thomas S Boyland St Brooklyn,40.6531866,-73.9113207,
01/01/2018,0,2214 Church Ave Brooklyn,40.6502977,-73.9601518,
01/01/2018,0,500 W 127th Pl Chicago,41.662375,-87.6362519,
01/01/2018,1,731 Fawn Dr Houston,29.7848821,-95.2025061,
01/01/2018,0,6100 N Claremont Ave Chicago,41.904851,-87.6880428,
01/01/2018,0,1 N Wabash Ave Chicago,41.8822017,-87.6280012,
01/01/2018,0,101 Robbins St Concord,35.4005433,-80.5900569,
01/01/2018,0,5400 W Jackson Blvd Chicago,41.8768306,-87.7618651,
01/01/2018,0,Orange and 9th Fresno,-20.1261056,57.5340544,
01/01/2018,0,8100 S Drexel Ave Chicago,41.7473704,-87.6052749,
01/01/2018,0,Avenue N and Bedford Ave Brooklyn,40.6166771,-73.951996,
01/01/2018,0,Saint Paul’s St Richmond,-20.1261056,57.5340544,
01/01/2018,0,1700 block of N 24th St Richmond,37.5446074,-77.4103673,
01/01/2018,1,904 Vandiver Dr Columbia,38.970628,-92.3283376,
01/01/2018,0,Wentworth Ct E Minneapolis,44.891475,-93.282199,
01/01/2018,1,Wight St Roxton,33.5486254,-95.7285848,
01/01/2018,1,12700 block of NE 36th St Spencer,-20.1261056,57.5340544,
01/01/2018,0,5800 block of E Speedway Blvd Tucson,32.2360856,-110.8710306,
01/01/2018,0,1100 Eagle Ridge Trl Stillwater,45.065947,-92.8407977,
01/01/2018,0,5900 block of E 6th Ave Anchorage,61.2163293,-149.7716573,
01/01/2018,0,W State St and N 37th St Milwaukee,43.0433463,-87.9620979,
01/01/2018,0,800 N Washington Ave Kankakee,41.1291553,-87.8680186,
01/01/2018,0,5110 N 40th St Tampa,27.9929664,-82.4166648,
01/01/2018,0,3800 W 71st St Chicago,41.7643943,-87.7198636,
01/01/2018,1,6000 block of Ragan Farm Memphis,35.0010723,-89.8555028,
01/01/2018,1,1100 block of W Turner St Allentown,40.6028113,-75.4833598,
01/01/2018,0,114 Smith St Newbern,-20.1261056,57.5340544,
01/01/2018,0,Fort St Wyandotte,42.2125343,-83.1827707,
01/01/2018,0,2515 West Garden St Peoria,40.6762321,-89.6357938,
01/01/2018,0,100 block of Reds Pl Charleston (Cross Lanes),38.4265307,-81.7655103,
01/01/2018,2,Garrett Hill Rd Saint Clairsville,40.0231024,-80.8852766,
01/01/2018,1,De la Vina St and Victoria St Santa Barbara,34.4221719,-119.7101868,
01/01/2018,1,W 35th St Norfolk,36.8779667,-76.2947611,
01/01/2018,1,Northeast 36th Street and Hiwassee Road Oklahoma City,35.5945115,-97.302534,
01/01/2018,1,Wakefield Street Hopewell,37.2799489,-77.2946157,
01/01/2018,1,3900 block of Airport Hwy Toledo,41.6219559,-83.6376464,
01/01/2018,0,Hawthorne Dr Melbourne,28.1202427,-80.6293554,
01/01/2018,2,2121 Winners Cir Baker,-20.1261056,57.5340544,
01/01/2018,0,400 block of Delaware Ave Dayton,39.7767511,-84.2155146,
01/01/2018,0,Sutphin Blvd and Jamaica Ave Corona (Queens),40.7017595,-73.8101356,
01/01/2018,0,Lovic Rd and Oak Ridge Rd Tallahassee,30.324414,-84.2826199,
01/01/2018,2,5809 50th St N Tampa,28.001111,-82.4031771,
01/01/2018,2,8708 3rd Ave Holly Ridge (North Topsail Beach),-20.1261056,57.5340544,
01/01/2018,0,920 47th Ave Greeley,40.4227668,-104.7570008,
01/01/2018,1,Brunswick St and Montgomery St Jersey City,40.720071,-74.054551,
01/01/2018,0,4th St and Grand Ave Grand Junction,39.0703766,-108.5683323,
01/01/2018,0,Whitesbridge Ave and Thorne Ave Fresno,36.735853,-119.8150968,
01/01/2018,0,KY 1426 Banner,37.5673093,-82.6948419,
01/01/2018,0,1200 block of Norview Ave Norfolk,36.8901755,-76.2397538,
01/01/2018,0,E 71st St and Gertrude Ave Cleveland,41.4544724,-81.6410899,
01/01/2018,0,Wanda and Six Mile Detroit,-20.1261056,57.5340544,
01/01/2018,1,2100 block of Lee St SW Wyoming,42.9228274,-85.7205574,
01/01/2018,0,1000 Almaden St Eugene,44.048944,-123.1182898,
01/01/2018,0,3064 Ivy Glen Dr Eugene,44.0412031,-123.139041,
01/01/2018,1,23077 SW Main St Sherwood,45.3516245,-122.8446473,
01/01/2018,0,2404 Santa Barbara Blvd Cape Coral,26.6073,-81.9769401,
01/01/2018,0,Sherri Ln Sicklerville,39.7680546,-75.0010082,
01/01/2018,0,1505 S Rd 40 E Pasco,46.2143729,-119.0460085,
01/01/2018,0,1800 Block of S Tryon St Charlotte,35.2139808,-80.8646805,
01/01/2018,0,Waldo Rd Gainesville,29.6329153,-82.3225149,
01/01/2018,0,100 block of Electric Ave Woodward,-20.1261056,57.5340544,
01/01/2018,0,2514 Martin Luther King Jr Ave Knoxville,35.9833608,-83.8949162,
01/01/2018,1,6400 block of William Dr Bessemer (Concord),33.4743209,-87.0413203,
01/01/2018,0,200 block of Fayette St Bridgeton,39.4220999,-75.2443293,
01/01/2018,1,643 Stockton St Jacksonville,30.3191368,-81.6924678,
01/01/2018,0,1300 block of East White St Rock Hill,34.9169885,-81.0050888,
01/01/2018,0,Gratiot and Eastburn Detroit,42.445256,-82.9731756,
01/01/2018,0,3458 Rapids Dr. Racine,42.7524529,-87.8220693,
01/01/2018,0,1300 block of E 85th St Cleveland,41.520162,-81.6310167,
01/01/2018,0,Van Dyke and Hollywood Detroit,-20.1261056,57.5340544,
01/01/2018,1,3000 W Park Dr Gautier,30.3835139,-88.6525643,
01/01/2018,1,E 6th St and Temple Ave Long Beach,-20.1261056,57.5340544,
01/01/2018,1,4700 S Princeton Ave Chicago,41.8090829,-87.6355604,
01/01/2018,0,W Capitol Dr and N 92 St Milwaukee,43.0959805,-88.0297426,
01/01/2018,0,14300 block of Pontlavoy Ave Norwalk,33.9023523,-118.0514353,
01/01/2018,0,Dickson St Youngstown,41.080848,-80.6460675,
01/01/2018,0,De Tonty St and Lawrence St Saint Louis,38.6169732,-90.2500113,
01/01/2018,0,US 84 and Crabapple Dr Thomasville,30.8224813,-83.8947612,
01/01/2018,0,6200 block of Cardiff Ave Baltimore,39.2763104,-76.5438451,
01/01/2018,0,13th St and Muhammad Ali Blvd Louisville,-20.1261056,57.5340544,
01/01/2018,0,Longwood Drive Jackson,32.2610279,-90.2571478,
01/01/2018,1,2000 block of Eagle St Baltimore,39.280969,-76.6495893,
01/01/2018,1,5100 block of Goodnow Rd Baltimore,39.3267951,-76.5473767,
01/01/2018,0,40 W Orange St Lancaster,40.0390795,-76.3096276,
01/01/2018,0,1800 block of W Pratt St Baltimore,39.2854689,-76.6475323,
01/01/2018,0,Chateau Dr Olive Branch,34.9263784,-89.8044906,
01/01/2018,1,Conch Dr and Terre Haute Rd La Harpe,40.5891189,-90.9719611,
01/01/2018,1,2025 Sparkman Dr NW Huntsville,34.7628076,-86.5967454,
01/01/2018,0,700 Block of Cherry St Salisbury,-20.1261056,57.5340544,
01/01/2018,0,1260 West Alexis Rd Toledo,41.7220985,-83.5753996,
01/01/2018,0,2800 block of E MacArthur Rd Wichita,37.6232965,-97.3048262,
01/01/2018,0,1600 block of Crowley St E Wichita,37.6376419,-97.3203146,
01/01/2018,0,2400 block of S Mosley St Wichita,37.6495513,-97.3297852,
01/01/2018,0,1200 block of Pacific Ave San Leandro,37.7217962,-122.1693992,
01/01/2018,0,Jefferson Paige Road and I-220 Shreveport,-20.1261056,57.5340544,
01/01/2018,1,1200 Ridgeway Dr Wichita Falls,33.9371953,-98.5274545,
01/01/2018,0,100 block of Ellicott St Rochester,43.1336427,-77.6447715,
01/01/2018,0,4400- block of South Travis Amarillo,35.1653984,-101.8587287,
01/01/2018,1,3300 block of N Miro St New Orleans,29.9783283,-90.0403552,
01/01/2018,1,1406 S. Bedford Evansville,37.957944,-87.5520301,
01/01/2018,0,Charles Polk Rd Dover,39.125841,-75.5383061,
01/01/2018,1,2600 block of Balis Dr Baton Rouge,30.4244173,-91.1438131,
01/01/2018,1,4th Ave and D St Anchorage,-20.1261056,57.5340544,
01/01/2018,0,New Carver St Raynham,41.9562496,-71.0832415,
01/01/2018,1,3200 block of 110th St Lubbock,33.4947713,-101.8857942,
01/01/2018,0,4300 block of Frederick Ave Baltimore,39.2818789,-76.6897941,
01/01/2018,0,1600 block of N Emporia Wichita,37.7118799,-97.3352248,
01/01/2018,0,807 S Clara Ave Deland,29.0148319,-81.3090772,
01/01/2018,0,3100 block of Pestalozzi St Saint Louis,38.6032785,-90.2357445,
01/01/2018,1,Nell Lambert Rd Jayess,31.4636496,-90.2298335,
01/01/2018,0,5862 MO 43 South West City,36.6124899,-94.5968387,
01/01/2018,2,600 block of S Hague Ave Columbus,39.9425133,-83.0751702,
01/01/2018,0,105th St and Denker Ave Los Angeles,33.9410923,-118.3165151,
01/01/2018,0,2700 block of Aqualane Dr Colorado Springs,38.7707834,-104.7771555,
01/01/2018,0,Dorchester Rd North Charleston,32.9165775,-80.1136677,
01/01/2018,0,65 Winchester St Hartford,41.7904048,-72.6860189,
01/01/2018,0,6119 White Horse Rd Greenville,34.8531467,-82.4569851,
01/01/2018,1,3900 W Cornelia Ave Chicago,41.9426631,-87.7261195,
01/01/2018,0,50 block of E Green St Hazleton (West Hazleton),40.9592981,-75.9942084,
01/01/2018,1,5501 Granville Ave Flint,43.0635658,-83.7148999,
01/01/2018,0,31st St Columbus,-20.1261056,57.5340544,
01/01/2018,0,2500 block of W 6th St Lawrence,-20.1261056,57.5340544,
01/01/2018,0,500 block of Arlington Ave Youngstown,41.108574,-80.6590877,
01/01/2018,0,700 block of Walnut St Freeland,-20.1261056,57.5340544,
01/01/2018,0,Llewellyn Pl Pittsburgh,40.4616646,-79.9118279,
01/01/2018,0,Moss Street Lafayette,30.2627218,-92.0097861,
01/01/2018,0,2000 Block of Old Raleigh Rd Clinton,35.0292368,-78.3149826,
01/01/2018,0,Knollwood Dr and Valley Dr Little Rock,-20.1261056,57.5340544,
01/01/2018,0,W 30th St and Moller Rd Indianapolis,39.809646,-86.2580337,
01/01/2018,0,1142 Culebra Road San Antonio,29.4449931,-98.529017,
01/01/2018,0,N 3rd St Paterson,40.9266648,-74.1765088,
01/01/2018,1,2900 block of Oakland Ave Kansas City,39.1209279,-94.6654953,
01/01/2018,0,2200 block of Jefferson Avenue Newport News,36.9797095,-76.4218233,
01/01/2018,0,Panola Drive Marion,-20.1261056,57.5340544,
02/01/2018,0,5100 block of Germantown Ave Philadelphia,40.0301883,-75.1679904,
02/01/2018,0,N Thomas Ave Mobile (Prichard),30.744629,-88.0938137,
02/01/2018,0,County Road 340 Orrville,32.2647356,-87.2428908,
02/01/2018,0,1800 block of W Norris St Philadelphia,39.9840408,-75.1654795,
02/01/2018,0,400 Grand St Waterbury,41.5557175,-73.0482345,
02/01/2018,0,1800 block of Mulberry St Harrisburg,40.2651303,-76.8643101,
02/01/2018,0,D St Boston,42.3413757,-71.0500254,
02/01/2018,1,1300 block of Coalter St Richmond,37.5456917,-77.4227226,
02/01/2018,1,2100 block of Kecoughtan Rd Hampton,37.0015571,-76.382241,
02/01/2018,0,US 27 and W 12th St Chattanooga,-20.1261056,57.5340544,
02/01/2018,1,Wadley St New Haven,41.3451065,-72.9575456,
02/01/2018,0,15 Smithfield Rd Providence,41.85457,-71.4487946,
02/01/2018,0,1900 block of E Routt Ave Pueblo,38.2344999,-104.6182373,
02/01/2018,0,500 block of E Kagy Blvd Bozeman,45.6574643,-111.0320965,
02/01/2018,1,500 Block of E Exchange St Akron,41.0709254,-81.5079505,
02/01/2018,0,Avenue N and Bedford Ave Brooklyn,40.6166771,-73.951996,
02/01/2018,0,1400 Broadway Ave Mattoon,39.4853176,-88.328587,
02/01/2018,0,10th St and 5th Ave Birmingham,-20.1261056,57.5340544,
02/01/2018,0,45 Ivan Allen Jr Blvd NW Atlanta,33.7648907,-84.3914221,
02/01/2018,0,13300 block of Garden State Dr Newport News,37.1155529,-76.5179753,
02/01/2018,0,Hylton Ave and Greenacre Dr Woodbridge,38.664043,-77.2695907,
02/01/2018,2,1200 block of Covina Ave Medford,42.3422014,-122.8627375,
02/01/2018,1,200 E 4th St Camp Wood,29.6704382,-100.0130413,
02/01/2018,0,1411 Donald Rd Effort,-20.1261056,57.5340544,
02/01/2018,0,State St and Howard Ave Bridgeport,41.1705333,-73.2109541,
02/01/2018,0,1 block of Doublerock St San Francisco,37.7202848,-122.3895785,
02/01/2018,0,8100 block of Robson Detroit,-20.1261056,57.5340544,
02/01/2018,0,4100 block of N 50th St Fort Smith,35.418345,-94.377304,
02/01/2018,0,W 36th St and Walker St Little Rock,34.7205143,-92.3686548,
02/01/2018,0,2800 Wolfe St Little Rock,34.722168,-92.2958769,
02/01/2018,1,1004 W School St Ozark,35.4898827,-93.8375639,
02/01/2018,0,Happy Way Canton,-20.1261056,57.5340544,
02/01/2018,0,200 Block of Linn St Ithaca,42.4451396,-76.4971251,
02/01/2018,0,Snow St Fitchburg,42.584641,-71.7957927,
02/01/2018,0,Spring St and Calhoun St Trenton,40.2248014,-74.7748443,
02/01/2018,1,Crimson Ln and Westwind Pkwy Avondale,33.4916916,-112.2870071,
02/01/2018,0,Conklin Ave and Alfred St Binghamton,42.0943261,-75.8999337,
02/01/2018,0,2300 block of 15th St NE Washington,38.9208661,-76.9846549,
02/01/2018,0,Rosa Parks Blvd and 12th St Paterson,-20.1261056,57.5340544,
02/01/2018,1,1300 block of Gulf Field Dr W Mobile,30.6473541,-88.0837344,
02/01/2018,0,5100 36th St Lubbock,33.5614832,-101.9224683,
02/01/2018,0,2900 block of Gay St Fort Wayne,41.0590535,-85.1264057,
02/01/2018,0,4300 block of Green Ave Madison,40.7524223,-74.4258673,
02/01/2018,0,100 block of 1st St Englewood,-20.1261056,57.5340544,
02/01/2018,0,1645 S Poinciana Blvd Kissimmee,28.2571228,-81.4873675,
02/01/2018,0,Quail Hollow Rd Memphis,35.1030066,-89.8395109,
02/01/2018,0,500 block of 53rd Avenue Meridian,32.3599171,-88.7338579,
02/01/2018,0, Cottage Grove,-20.1261056,57.5340544,
02/01/2018,0,2600 Block of Arpana Ct Orlando,28.4810489,-81.4150411,
02/01/2018,0,5300 W 5400 S Salt Lake City (Kearns),40.6538017,-111.9124564,
02/01/2018,0,New York Ave and Sewell Ave Atlantic City,39.369015,-74.4364902,
02/01/2018,0,Reece Harmon Ridge Rd Rock,-20.1261056,57.5340544,
02/01/2018,0,465 Grand St Jersey City,40.7170244,-74.0575601,
02/01/2018,0,NY 22 Hillsdale,42.1838373,-73.5204832,
02/01/2018,0,Clark Ave and S 18th St Saint Louis,38.6269863,-90.2091824,
02/01/2018,0,2800 Block of Clear Lake Pl Gulf Breeze,30.3881835,-87.1091002,
02/01/2018,1,18801 E 39th St Independence,39.0454419,-94.360082,
02/01/2018,0,6400 S Calumet Ave Chicago,41.777268,-87.6194147,
02/01/2018,1,1040 Dancing Fern Rd Whitwell,35.1398175,-85.5948557,
02/01/2018,0,W Stewart St Dayton,39.7416897,-84.2097942,
02/01/2018,1,28th Ave and Sierra del Sol Thousand Palms,-20.1261056,57.5340544,
02/01/2018,0,214 E Market St Orwigsburg,40.6543015,-76.1015533,
02/01/2018,0,Graham Ln Hilton Head Island,32.2034433,-80.7644493,
02/01/2018,0,Cherry St Pendleton,-20.1261056,57.5340544,
02/01/2018,1,E Verna St Gonzales,30.215018,-90.9175422,
02/01/2018,0,72 Lincoln Ave Saint Albans,38.3813249,-81.8131156,
02/01/2018,0,300 block of Fitch St Syracuse,43.0379715,-76.1753975,
02/01/2018,1,West Newtown St Bay Saint Louis,-20.1261056,57.5340544,
02/01/2018,0,600 Block of Old Fayetteville St Durham,35.9866619,-78.8994033,
02/01/2018,1,200 block of W Longview St Corpus Christi,27.7888461,-97.4322718,
02/01/2018,0,1005 N Marine Blvd Jacksonville,34.7643421,-77.4134611,
02/01/2018,0,800 S 6th St Monmouth,-20.1261056,57.5340544,
02/01/2018,1,184 Greene Settlement Rd Gray,-20.1261056,57.5340544,
02/01/2018,0,7th St and Martha Ave Keyes,-20.1261056,57.5340544,
02/01/2018,0,4200 block of Sheldon Ave Baltimore,39.3287211,-76.5666791,
02/01/2018,0,Airport Rd Angelina (county),-20.1261056,57.5340544,
02/01/2018,1,4700 Commonwealth Ave Western Springs,41.8037926,-87.9102696,
02/01/2018,1,22950 US 19 N Clearwater,27.9811897,-82.7326415,
02/01/2018,0,4400 block of Gault Pl NE Washington,38.8992664,-76.9411318,
02/01/2018,1,500 block of Richwood Ave Baltimore,39.3470237,-76.6113302,
02/01/2018,0,8010 Madison Ave Indianapolis,39.6498725,-86.1244732,
02/01/2018,0,1100 N Dearborn St Chicago,41.9020552,-87.6323902,
02/01/2018,0,3600 block of Lucille Ave Baltimore,39.342478,-76.6767235,
02/01/2018,0,2700 block of W 5th St Wilmington,39.7529278,-75.5823319,
02/01/2018,0,6458 US 129 Live Oak,30.2756247,-82.9896604,
02/01/2018,0,904 3rd St Birmingham,-20.1261056,57.5340544,
02/01/2018,0,1870 Redwood Hwy Corte Madera,37.9308917,-122.5166558,
02/01/2018,0,Calistoga Rd Santa Rosa,38.4843494,-122.6615301,
02/01/2018,0,Lincoln Ave and Rose Ave Rockford,-20.1261056,57.5340544,
02/01/2018,0,1200 block of Druid Hill Ave Baltimore,39.3011541,-76.6299958,
02/01/2018,1,3428 S Memorial Dr Greenville,35.5695511,-77.4058115,
02/01/2018,0,500 block of Green St Lancaster,40.0320786,-76.3028781,
02/01/2018,0,5600 block of Reisterstown Rd Baltimore,39.3487262,-76.6946931,
02/01/2018,0,2500 W Touhy Ave Chicago,42.0124643,-87.6951172,
02/01/2018,0,Washington Ave Kingston,41.9325827,-74.025912,
02/01/2018,2,300 block of W 27th St Northampton,-20.1261056,57.5340544,
02/01/2018,0,3800 block of School Rd Madison,43.1345732,-89.3853479,
02/01/2018,0,9200 S Blackstone Ave Chicago,41.7276537,-87.5903761,
02/01/2018,0,2700 block of N 52nd St Milwaukee,43.0680035,-87.9808298,
02/01/2018,0,2600 block of Tyrell Dr Saint Louis (Jennings),-20.1261056,57.5340544,
02/01/2018,1,901 Landreth Ave Joplin,37.0991671,-94.5103172,
02/01/2018,0,1101 N Bay St Eustis,28.86413,-81.6883401,
02/01/2018,0,19700 block of Country Club Dr Harper Woods,42.4430741,-82.9319872,
02/01/2018,0,Morse St and East Ave Akron,41.0585832,-81.5613235,
02/01/2018,0,4264 Summer Ave Memphis,35.1503982,-89.9203576,
03/01/2018,0,165 S French Broad Ave Asheville,35.5883949,-82.5618138,
03/01/2018,1,S Sheridan Ave and S 96th St Tacoma,47.1702002,-122.4558252,
03/01/2018,0,300 block of Hunter St Suffolk,36.7150493,-76.5848287,
03/01/2018,0,5900 block of Brann St Oakland,37.7744782,-122.188627,
03/01/2018,0,200 E Fox St South Bend,41.6516174,-86.2500257,
03/01/2018,0,1200 block of FM 1028 Lufkin,-20.1261056,57.5340544,
03/01/2018,0,4200 block of Cardwell Ave Baltimore,39.3660667,-76.5201626,
03/01/2018,0,6100 block of Singing Hills Ln Dallas,32.6728622,-96.8050641,
03/01/2018,0,Gladiolus Dr and Edisto Way Fort Myers,26.5182243,-81.9360936,
03/01/2018,0,1200 block of Grove St. Chattanooga,35.0449424,-85.3196668,
03/01/2018,0,Port Malabar Blvd Malabar,28.0189821,-80.6069775,
03/01/2018,0,455 Amherst St Amherst,-20.1261056,57.5340544,
03/01/2018,2,6500 block of Glenmoor Dr Garland,32.8355884,-96.5949123,
03/01/2018,1,Annadale Dr Memphis,35.0002537,-89.8176668,
03/01/2018,0,7640 Milton-Potsdam Rd West Milton,39.9629649,-84.3469985,
03/01/2018,0,2630 Croft Rd Springfield,39.9568666,-83.7496047,
03/01/2018,0,Boozer Ln and CA-96 Hoopa,41.0306968,-123.6657046,
03/01/2018,0,5300 Riverside Dr Cleveland,41.4106123,-81.8408477,
03/01/2018,1,4831 SE Powell Blvd Portland,45.4977393,-122.6151687,
03/01/2018,0,Mandeville Street and North Miro Street New Orleans,29.979841,-90.0574687,
03/01/2018,0,826 4th St Eureka,-20.1261056,57.5340544,
03/01/2018,0,NW 17th St and NW 34th Ave Miami,25.7902661,-80.2536844,
