date,n_killed,address,lat,long,
01/01/2016,0,2840 Warm Springs Road Columbus,32.5027217,-84.9514585,
01/01/2016,1,Dardenelle Drive and Silver Star Road Orlando,-20.1546073,57.5214663,
01/01/2016,1,934 W. Washington Street Sandusky,41.4521839,-82.7206747,
01/01/2016,0,S.Liberty Ave. and Waugh St. Alliance,40.907989,-81.0984267,
01/01/2016,0,500 block of 13th Avenue West Bradenton,27.488077,-82.5692775,
01/01/2016,0,Nebraska Avenue North and Fowler Avenue East Tampa,-20.1546073,57.5214663,
01/01/2016,0,5002 N. 40th Street Tampa,27.9908554,-82.4167283,
01/01/2016,0,155 Chestnut Street Ithaca,42.4415177,-76.5200159,
01/01/2016,0,16000 block of N.E. 47th St. Vancouver,45.6565206,-122.5097802,
01/01/2016,0,East Eighth Street and Broadway Vancouver,-20.1546073,57.5214663,
01/01/2016,0,2700 N. 1st Street Lincoln,40.8399962,-96.7220597,
01/01/2016,0,McNichols Detroit,42.4162488,-83.1960277,
01/01/2016,0,Parker Street Parker,-20.1546073,57.5214663,
01/01/2016,0,1600 block of South Mullen Street Tacoma,47.2464916,-122.5031302,
01/01/2016,0,North Blandena and North Haight street Portland,-20.1546073,57.5214663,
01/01/2016,0,6516 N. University St Peoria,40.7681565,-89.6139808,
01/01/2016,0,415 W. Sam J. Stone Ave Peoria,40.6949206,-89.6011927,
01/01/2016,1,22nd and Bragg St Little Rock,-20.1546073,57.5214663,
01/01/2016,1,3293 N. Pennsylvania Avenue Oklahoma City,35.5029278,-97.5498453,
01/01/2016,1,2200 block of North 58th Drive Phoenix,33.4715145,-112.1874804,
01/01/2016,0,1700 block of Fillmore Lane Davenport,41.5368656,-90.5971904,
01/01/2016,0,800 block of Williwa Avenue Anchorage,61.1890496,-149.7281774,
01/01/2016,0,200 block of Cunningham drive El Paso (county),-20.1546073,57.5214663,
01/01/2016,0,1st block of Poplar Street Mont Alto,-20.1546073,57.5214663,
01/01/2016,0,1100 block of SE 15th Street Pryor,36.2876254,-95.3074363,
01/01/2016,1,33rd Street and Magnolia Avenue Long Beach,-20.1546073,57.5214663,
01/01/2016,0,1100 block of King Street Columbia,34.0039135,-81.0089533,
01/01/2016,0,300 block of S. 13th Street Enid,36.3942986,-97.861161,
01/01/2016,0,800 block of Piccadilly Loop Yorktown,37.1576149,-76.4597646,
01/01/2016,0,700 block of Chestnut Street Lebanon,-20.1546073,57.5214663,
01/01/2016,1,2198 East Mount Morris Road Genesee,43.1159857,-83.6701204,
01/01/2016,1,1700 block of North Elm Street Denton,33.2289168,-97.1353291,
01/01/2016,0,1200 block of University Oklahoma City,-20.1546073,57.5214663,
01/01/2016,1,1900 block of West Garfield Chicago,41.7941499,-87.6742423,
01/01/2016,0,Third Avenue New Kensington (Arnold),-20.1546073,57.5214663,
01/01/2016,0,1200 block of West Date Avenue Porterville,36.0584048,-119.0513183,
01/01/2016,0,Interstate 694 Ramsey (county),45.047023,-93.1119571,
01/01/2016,0,1700 block of South Cedar Street Santa Ana,33.7257376,-117.8611219,
01/01/2016,1,Rebecca and Fourth Streets Pomona,-20.1546073,57.5214663,
01/01/2016,0,Evans Street and McCartha Road Columbus,-20.1546073,57.5214663,
01/01/2016,0,800 block of B Street Fresno,36.7256044,-119.7990702,
01/01/2016,0,Main Street Estill,-20.1546073,57.5214663,
01/01/2016,0,East Market Street Stockton,37.9547188,-121.2740389,
01/01/2016,1,800 block of Jackson Square Road Shavertown (Jackson Township),-20.1546073,57.5214663,
01/01/2016,1,7224 State Highway T Amazonia,39.8915651,-94.9150323,
01/01/2016,1,1620 J St Sanger,36.6932163,-119.5517001,
01/01/2016,0,4500 block of White Avenue Baltimore,39.3424488,-76.5406802,
01/01/2016,0,555 S Lamar Dallas,32.7751958,-96.8063095,
01/01/2016,1,4000 block of Smokey Fog Avenue Las Vegas,36.2761449,-115.0888456,
01/01/2016,0,3400 block of Erdman Avenue Baltimore,39.3201702,-76.5733288,
01/01/2016,1,300 block of South Bush Street Anaheim,33.8354799,-117.9060702,
01/01/2016,0,SW Sagebrush Drive Corvallis,44.5600259,-123.2940208,
01/01/2016,1,2033 Antioch Pike Antioch,36.068745,-86.686348,
01/01/2016,1,800 block of Mathews Avenue Charleston,38.3667931,-81.6523362,
01/01/2016,0,2000 block of Raspberry Hill Road Las Vegas,36.1500622,-115.044089,
01/01/2016,0,3100 Sweetwater Road Lawrenceville,33.950061,-84.1093705,
01/01/2016,0,730 Herkimer Street Brooklyn,40.6783429,-73.93123,
01/01/2016,0,Hwy 54 E Falls Of Rough (Falls of Rough),37.629632,-86.7021337,
01/01/2016,0,1300 block of Coronel Avenue Vallejo,38.0849145,-122.2269503,
01/01/2016,0,800 block of Spedden Court Baltimore,39.2970885,-76.6546165,
01/01/2016,0,Collier Road Atlanta,33.8095354,-84.4167318,
01/01/2016,0,Walnut Park Boston,42.3152735,-71.0978984,
01/01/2016,0,1900 block of Wyandotte Avenue Oroville,39.5003332,-121.5530445,
01/01/2016,1,500 block of 60th Avenue Terrace West Bradenton,27.4334341,-82.568908,
01/01/2016,0,3rd and Elm Lexington,-20.1546073,57.5214663,
01/01/2016,0,Prospect Street Pawtucket,41.8659643,-71.3760612,
01/01/2016,1,800 block of Lilley Avenue Columbus,39.95029,-82.9599247,
01/01/2016,1,5200 block of E. 112th Terrace Kansas City,38.9208067,-94.5324073,
01/01/2016,0,20th Street and Hartwell Avenue Sanford,-20.1546073,57.5214663,
01/01/2016,1,2853 Lagrange St Toledo,41.676525,-83.542084,
01/01/2016,1,4600 block of South St. Lawrence Chicago,41.8112668,-87.6136931,
01/01/2016,1,3200 block of Nosler Court Rancho Cordova,38.579597,-121.3045567,
01/01/2016,0,1203 S. Broadway Wichita,37.6714561,-97.3378837,
01/01/2016,0,2000 block of South Ridge Road Green Bay,44.499878,-88.0687217,
01/01/2016,0,5700 block of Russet Road Madison,-20.1546073,57.5214663,
01/01/2016,1,4200 block of 6th Avenue San Diego,32.7545083,-117.161837,
01/01/2016,0,200 block of Clemson Drive Kenner,30.0099917,-90.2739086,
01/01/2016,0,124 Gordon Commercial Drive Lagrange,33.021336,-85.0696112,
01/01/2016,0,2309 Tobacco Road Augusta,33.374971,-82.0410932,
01/01/2016,0,Ga 140 and US 27 Armuchee,34.2236502,-84.5035009,
01/01/2016,0,600 block of South Kostner Avenue Chicago,41.8728988,-87.7373951,
01/01/2016,0,West 17th Street Hopkinsville,36.8621415,-87.4972756,
01/01/2016,0,7500 block of South State Street Chicago,41.7575211,-87.6269296,
01/01/2016,0,5500 block of South Shields Avenue Chicago (Englewood),41.7940254,-87.6364334,
02/01/2016,0,163 North Union Street Rochester,43.161611,-77.5958477,
02/01/2016,0,500 block of South Lavergne Avenue Chicago,41.8740121,-87.7513613,
02/01/2016,0,Brainerd Road Chattanooga,35.0166054,-85.2388269,
02/01/2016,0,1300 block of Hickory Valley Road Chattanooga,35.0169616,-85.184031,
02/01/2016,0,100 block of Shonnard Street Syracuse,43.0421098,-76.1602513,
02/01/2016,1,Ocean Street Brevard (county),-20.1546073,57.5214663,
02/01/2016,1,3700 block of Clio Street New Orleans,29.9527175,-90.0967569,
02/01/2016,0,Lee Boulevard and Gunnery Road Lehigh Acres,26.6274863,-81.7179616,
02/01/2016,0,Court Street Plaquemine,30.2872601,-91.2405353,
02/01/2016,0,3500 block of West Lake Street Chicago,41.8849859,-87.7158851,
02/01/2016,0,1325 Hanger St. Little Rock,34.7342858,-92.2592468,
02/01/2016,0,Highland Ranches Virginia City,-20.1546073,57.5214663,
02/01/2016,0,16832 Corner Center Drive Clermont,28.3515878,-81.6784797,
02/01/2016,0,4500 block of Stoney Trace Drive Charlotte (Mint Hill),35.1818533,-80.7141787,
02/01/2016,0,1000 block of Klondike Street Toledo,41.6403786,-83.5695473,
02/01/2016,0,2700 block of E. Central Wichita,37.6940996,-97.306711,
02/01/2016,0,1600 block of Miramar Court Cincinnati,39.201315,-84.4624687,
02/01/2016,0,5400 block of West Quincy Street Chicago,41.8777196,-87.7619139,
02/01/2016,1,5011 East Craig Road Las Vegas,36.239735,-115.0661175,
02/01/2016,0,2200 block of Cutting Boulevard Richmond,37.925185,-122.3507501,
02/01/2016,1,100 Washington Street Livingston,-20.1261056,57.5340544,
02/01/2016,0,4900 block of Emerson Avenue Saint Louis,38.6911136,-90.2538506,
02/01/2016,1,Suggetts Point Warsaw,37.8490271,-76.7207414,
02/01/2016,0,N. 26th and Spencer Street Omaha,41.2878219,-95.9517902,
02/01/2016,1,400 block of Ruth Circle Fuquay Varina,35.4535447,-78.8198748,
02/01/2016,0,West 11th and Brown streets Davenport,-20.1546073,57.5214663,
02/01/2016,0,Lucas Ferry Road Athens,34.7608567,-87.0035966,
02/01/2016,2,248 W. Lincoln Highway Schererville,41.4903755,-87.4603991,
02/01/2016,0,Culebra Road and Ingram Road San Antonio,29.4591433,-98.6408643,
02/01/2016,0,216 1/2 Randolph Street Waterloo,-20.1546073,57.5214663,
02/01/2016,1,8400 block of Northmont Dr San Antonio (Windcrest),29.5125236,-98.3661478,
02/01/2016,0,1600 block of South Clinton Trenton,40.2041578,-74.7410676,
02/01/2016,0,Edgehill Lane Oceanside,33.2036296,-117.3424697,
02/01/2016,0,Jones Road Englewood,40.8769813,-73.9735514,
02/01/2016,0,3405 Lenox Road NE Atlanta,33.8480724,-84.3617335,
02/01/2016,0,2600 block of North Main Street Dayton,39.7877274,-84.214269,
02/01/2016,0,McQueen and Pecos Roads Chandler,-20.1546073,57.5214663,
02/01/2016,1,5000 block of Kyle Lane Huntsville,34.7687034,-86.6351712,
02/01/2016,0,1900 block South Miller Street Chicago,41.8565653,-87.6546313,
02/01/2016,0,Bergen Street Paterson,40.9285774,-74.1701402,
02/01/2016,0,415 Fairburn Road Atlanta,33.7429083,-84.5129617,
02/01/2016,1,5425 West Michigan Avenue Kalamazoo,42.2698619,-85.6593163,
02/01/2016,3,1200 block of West G Street Ontario,34.0714666,-117.6734979,
02/01/2016,0,1801 Gervais Avenue Saint Paul (Maplewood),45.0150867,-93.0277459,
02/01/2016,0,730 Lane Allen Rd Lexington,38.0270811,-84.5385781,
02/01/2016,0,1900 block of Millbank Road Lexington,38.0850329,-84.4740663,
02/01/2016,0,0 block of North Park Side Chicago,-20.1546073,57.5214663,
02/01/2016,0,6710 Collins Road Jacksonville,30.203631,-81.7516847,
02/01/2016,0,Park Avenue and Lewis Street Bridgeport,-20.1546073,57.5214663,
02/01/2016,0,Wade Carter and Ruby Road Ellabell,-20.1261056,57.5340544,
02/01/2016,0,North Main Street Ludowici,31.7163163,-81.7498095,
02/01/2016,2,1402 East Park Avenue Enid,36.3922182,-97.8594484,
02/01/2016,0,Marshall Foch and Hidalgo New Orleans,29.9902878,-90.1076372,
02/01/2016,0,Garden Avenue and South First Street Lindale,-20.1546073,57.5214663,
02/01/2016,0,893 Flatbush Avenue Brooklyn,40.6501133,-73.9606036,
02/01/2016,0,Central Avenue and El Prado Road Chino,33.9763114,-117.6910939,
02/01/2016,0,3000 block of Harvard Boulevard Dayton,39.7791538,-84.2396384,
02/01/2016,0,18th Street and McDowell Road Phoenix,33.4657833,-112.045541,
02/01/2016,0,2034 South VanNess Santa Ana,-20.1546073,57.5214663,
02/01/2016,0,Highway 1 Plaquemine,30.2931939,-91.2405802,
02/01/2016,1,Fair Avenue and S. Napoleon Avenue Columbus,39.9607939,-82.9088345,
02/01/2016,0,1631 Gordon Highway Augusta,33.4404034,-82.0166657,
02/01/2016,0,St Louis Ave and Union Blvd Saint Louis,38.674287,-90.2639336,
02/01/2016,0,4528 Carlisle Boulevard N.E. Albuquerque,35.1328512,-106.6053937,
02/01/2016,0,500 block of South Kostner Avenue Chicago,41.8740244,-87.7378399,
02/01/2016,0,750 Citadel Dr E Colorado Springs,38.8435919,-104.7653428,
02/01/2016,0,West 145th Street and Lenox Avenue New York (Manhattan),40.8204328,-73.9383611,
02/01/2016,0,4700 block of Genevieve Avenue Saint Louis,38.692227,-90.2596407,
02/01/2016,0,Sherry Avenue and Mimika Avenue Saint Louis,38.702413,-90.2633623,
02/01/2016,1,Interstate 20 and Texas State Highway 70 Maryneal,34.03314,-100.8456241,
02/01/2016,0,3000 block of Forest Avenue Des Moines,41.604005,-93.6606229,
02/01/2016,1,10th Street and Cliff Avenue Sioux Falls,-20.1261056,57.5340544,
02/01/2016,0,1000 block of Robeson Place Dayton,39.7425093,-84.2243487,
02/01/2016,0,21 Cyman Street Chicopee,42.1474154,-72.5967459,
02/01/2016,0,3100 block of Summer Avenue Memphis,35.1497524,-89.9598545,
02/01/2016,0,1300 block of West North Milwaukee,-20.1261056,57.5340544,
02/01/2016,0,1 Delta Drive Westbrook,43.68245,-70.335188,
02/01/2016,0,203 Caroline Lee Drive Smyrna,35.9946573,-86.4814272,
02/01/2016,1,6300 block of South Stony Island Avenue Chicago,41.7804968,-87.5887416,
02/01/2016,0,800 block of Hiawatha Street Minot,48.2287192,-101.2815636,
02/01/2016,1,Cora Alley Cora,-20.1546073,57.5214663,
02/01/2016,0,200 block of Reeb Avenue Columbus,39.9250833,-82.9922348,
02/01/2016,0,10100 block of South Michigan Avenue Chicago (Roseland),41.7107219,-87.6224236,
02/01/2016,1,110 St. Lawrence Street Nashua,42.9540786,-92.5412693,
02/01/2016,0,200 block of Rich Street Syracuse,43.0352537,-76.163882,
02/01/2016,0,Archmere Avenue Cleveland (Brooklyn),-20.1261056,57.5340544,
02/01/2016,0,1900 block of Knowlton Street Rockford,42.2584288,-89.1260474,
02/01/2016,1,1700 block of Chester Road Louisville,38.2004227,-85.8009437,
02/01/2016,0,Hackett Street and St Lawrence Avenue Beloit,42.5035092,-89.0536817,
02/01/2016,0,5300 block of Bay Shore Oregon,-20.1546073,57.5214663,
02/01/2016,0,Lafayette Street Rochester,43.3007334,-70.9851076,
02/01/2016,0,7300 block of 46th Avenue South Seattle,47.5370188,-122.2775189,
02/01/2016,0,Becker Drive Roanoke Rapids,36.4383919,-77.6351783,
02/01/2016,0,6500 block of West Road Chesterfield (county),37.4593806,-77.5174191,
02/01/2016,0,Adams Road Jefferson,-20.1261056,57.5340544,
02/01/2016,1,37412 Tait Ave Dade City,28.3773148,-82.1992008,
02/01/2016,0,26th Street and Cottage Grove Des Moines,-20.1261056,57.5340544,
02/01/2016,0,2800 block of Boarman Avenue Baltimore,39.3380816,-76.6700692,
02/01/2016,1,58000 block of Steiner Drive Goshen,41.6526462,-85.8399527,
02/01/2016,0,408 E. Salisbury St. Asheboro,35.7063546,-79.8086836,
02/01/2016,0,Charles Blvd. Greenville,35.5787769,-77.3583217,
02/01/2016,0,South Cannon Drive Wilmington (Edgemoor),39.7577812,-75.5054215,
02/01/2016,0,2000 block of Stone Saginaw,-20.1546073,57.5214663,
02/01/2016,0,1400 block of Clifton Street NW Washington,38.9226858,-77.0342311,
02/01/2016,0,1800 block of St. Roch Avenue New Orleans,29.9759861,-90.0556288,
02/01/2016,0,8500 Pena Blvd Denver,39.8380991,-104.6728783,
02/01/2016,0,300 block of South Cicero Avenue Chicago,41.8765123,-87.7475978,
02/01/2016,0,100 block of Wilmington Place Washington,38.837157,-77.0080797,
02/01/2016,0,8200 block of South Dobson Avenue Chicago,41.7458526,-87.6011079,
02/01/2016,0,Plattekill Avenue New Paltz,41.7446955,-74.0845598,
02/01/2016,1,4600 block of South Crenshaw Boulevard Los Angeles,34.0016669,-118.3324607,
02/01/2016,0,Interstate 580 Richmond,37.9270667,-122.378898,
02/01/2016,1,600 block of South Tripp Avenue Chicago,41.8730997,-87.7341908,
02/01/2016,0,Icard Dairy Barn Road Connelly Springs,35.718436,-81.4729166,
02/01/2016,0,1681 Shirley Road Royston,34.2581745,-83.1204377,
02/01/2016,1,3577 Dauphin Island Parkway Mobile,30.5977934,-88.0777457,
02/01/2016,0,2600 block of Jackson Rd. Suffolk,36.6974757,-76.6310276,
02/01/2016,0,900 block of Nola Street Kalamazoo,42.2984476,-85.5982791,
02/01/2016,1,3511 US Hwy 117 Alternate Dudley,-20.1261056,57.5340544,
02/01/2016,0,Fulton Road Umatilla (county),45.7324387,-118.7637909,
02/01/2016,0,Kentucky Avenue Worthington,38.5485614,-82.7274139,
02/01/2016,0,100 block of Clyde Fant Parkway Shreveport,32.4989253,-93.7162732,
02/01/2016,1,600 block of East Southern Avenue Springfield,39.9102296,-83.8037266,
02/01/2016,0,200 block of East Spring Street Lafayette,30.2093077,-92.0092826,
02/01/2016,1,5000 block of Boudinot Street Philadelphia,40.0251374,-75.1189056,
02/01/2016,0,1400 block of Murl Street New Orleans,29.9412445,-90.0264526,
02/01/2016,0,Clover Leaf Way and Lichen Drive Sacramento (county),38.7179811,-121.3075417,
02/01/2016,0,1700 block of Chatham Street Racine,42.742503,-87.7861307,
03/01/2016,0,366 Whetstone River Road South Caledonia,40.579213,-82.9984187,
03/01/2016,1,1421 Union Saginaw,-20.1261056,57.5340544,
03/01/2016,1,800 block of Red Mile Road Lexington,38.044494,-84.5259299,
03/01/2016,1,500 block of Turnberry Blvd Newport News,37.1335191,-76.5219733,
03/01/2016,0,300 block of Kent Lane Madison,-20.1546073,57.5214663,
03/01/2016,0,East Washington and Stoughton Madison,43.1324643,-89.3256859,
03/01/2016,0,South 46th Street and South Asotin Street Tacoma,47.215578,-122.4585219,
03/01/2016,0,200 block of Penhurst Way Nekoosa (Rome),-20.1261056,57.5340544,
03/01/2016,0,1200 block of Highland Alton,-20.1261056,57.5340544,
03/01/2016,1,2nd and Ottawa Mcalester,-20.1546073,57.5214663,
03/01/2016,0,1000 block of Cameron Street Alexandria,38.806531,-77.0524061,
03/01/2016,0,302 N Colorado Ave Indianapolis,39.7722567,-86.0974309,
03/01/2016,0,128 North Walnut Street Danville,40.1271821,-87.6338217,
03/01/2016,0,Keegan Drive Walterboro,32.9653248,-80.6240681,
03/01/2016,0,1200 block of Hermitage Court San Antonio,29.371968,-98.4709227,
03/01/2016,0,20400 block of state Route 7 Spanaway,47.0801729,-122.4325387,
03/01/2016,0,13100 block of South Eberhart Avenue Chicago,41.6572277,-87.6130597,
03/01/2016,0,7000 block of Shadeland Avenue Indianapolis,39.8823964,-86.0483091,
03/01/2016,0,0 block of West Garfield Boulevard Chicago,-20.1261056,57.5340544,
03/01/2016,1,4800 block of Ortega Farms Boulevard Jacksonville,30.2544228,-81.7234196,
