date,n_killed,address,lat,long
03/01/2015,1,Loop 323 Tyler,32.3409292,-95.3423183
03/01/2015,1,5400 block of Delancey Street Philadelphia,39.9544264,-75.23228
03/01/2015,0,600 block of Muncey Street San Antonio,29.4327435,-98.4692723
03/01/2015,0,South Pearl Street Red Bank,40.3417792,-74.072214
03/01/2015,1,2600 block of Seville Ave Baltimore,39.3518761,-76.6690219
03/01/2015,1,4500 block of Erdman Ave Baltimore,39.3101293,-76.5653634
03/01/2015,0,2100 block of Maresca Circle Elkton,-20.016542,57.5646115
03/01/2015,1,2700 block of Bruce Place SE Washington,38.8577207,-76.9758352
03/01/2015,0,Route 130 Mashpee,41.6564226,-70.494993
03/01/2015,0,3800 block of S. Hanover St. Baltimore,39.236572,-76.6130797
03/01/2015,0,1000 block of Baltimore St. Baltimore,39.2904483,-76.6053323
03/01/2015,1,Pavlik Rd Plymouth,-20.016542,57.5646115
03/01/2015,1,6207 Estelle Ave Gibsonton,27.851335,-82.3828297
03/01/2015,0,3695 San Pedro Court Colorado Springs,38.7792521,-104.8093256
03/01/2015,0,4000 block of Beaver Casper,-20.016542,57.5646115
03/01/2015,0,88 Powder Mill Road Newburgh,41.5259667,-74.0539179
03/01/2015,0,Creston and Normandy Street Boston,42.311632,-71.0801214
03/01/2015,0,11000 block of Hemlock Road Osceola,-20.016542,57.5646115
03/01/2015,0,Wyoming and Queen City Cincinnati,-20.016542,57.5646115
03/01/2015,1,500 block of Queensgate Rd Baltimore,39.2767181,-76.6986906
03/01/2015,1,Plumbford Branch Road Viper,-20.016542,57.5646115
03/01/2015,0,San Mateo and Montgomery Albuquerque,35.1308987,-106.5885414
03/01/2015,1,1000 block of Division Street Camden,-20.016542,57.5646115
03/01/2015,0,1455 Enterprise Street Vallejo,38.1358989,-122.2596364
03/01/2015,0,1500 block of Rose Lane Salado,30.9634332,-97.5190536
03/01/2015,0,1200 block of College St. Killeen,31.1283349,-97.7319137
03/01/2015,1,Adams Park Omaha,41.2854739,-95.9657824
03/01/2015,0,4700 block of South Michigan Avenue Chicago,41.8088346,-87.6254907
03/01/2015,0,1600 block of South Komensky Avenue Chicago,41.858842,-87.7283564
03/01/2015,0,300 West (200 South) and Villa Circle Spanish Fork,40.1071024,-111.6621058
03/01/2015,1,D Street bridge and 9th Street Indianapolis,-20.016542,57.5646115
03/01/2015,0,4155 AP Carter Highway Hiltons,36.6741846,-82.4047028
03/01/2015,0,E Saginaw Hwy and Towner Rd East Lansing,42.7661757,-84.4305608
03/01/2015,0,2400 block of Brookshire Loop Anchorage,61.1986703,-149.7349152
03/01/2015,0,Semoran Boulevard Winter Park,28.6020016,-81.3096287
03/01/2015,0,Ridge Road Greenbelt,39.0023359,-76.8853212
03/01/2015,0,Henry Street Nassau County,40.7024449,-73.6181588
03/01/2015,0,Santa Ana Road Santa Ana,35.3264924,-106.5548283
03/01/2015,1,334 Church Street Lewisburg,-20.016542,57.5646115
03/01/2015,1,600 block of North Alexandria Avenue Los Angeles,34.081241,-118.3002773
03/01/2015,1,300 block of Durbin Street Gary,41.6053863,-87.4024271
03/01/2015,1,500 block of North Oliver Wichita,37.6937969,-97.2827376
03/01/2015,1,4300 block of Mallow Houston,-20.016542,57.5646115
03/01/2015,0,1605 Pikes Peak Avenue Colorado Springs,38.8328777,-104.799805
03/01/2015,0,Rochester and Texas Avenues Los Angeles,-20.016542,57.5646115
04/01/2015,0,Renton Avenue South and South Henderson Street Seattle,47.5233093,-122.2785677
04/01/2015,1,400 block of Dayton Street Cincinnati,39.1180993,-84.5260593
04/01/2015,0,100 block of East Thrush Avenue Peoria,40.7144324,-89.5960377
04/01/2015,1,6701 Lair Rd. Randall County,35.0574021,-101.9133513
04/01/2015,1,2800 block of Main Street Dallas,32.7837488,-96.785352
04/01/2015,0,7100 block of South Damen Avenue Chicago,41.7648049,-87.6757081
04/01/2015,1,Bruce Randolph Avenue and St. Paul Street Denver,39.764461,-104.95338
04/01/2015,2,7400 block of Hillstar Circle Dallas,32.7066205,-96.6969709
04/01/2015,0,8500 block of Aster Road Perry County,-20.016542,57.5646115
04/01/2015,0,1315 Ponderosa Drive Valdosta,30.8551393,-83.2625533
04/01/2015,0,Rudisill and Barr Street Fort Wayne,41.0500715,-85.1357568
04/01/2015,0,3412 Kennedy Lane Waterloo,42.4336718,-92.2946066
04/01/2015,0,Howard Ave and Sea St New Haven,41.282789,-72.9322045
04/01/2015,0,North 30th Street and Ames Avenue Omaha,41.2995588,-95.9587436
04/01/2015,0,11921 Dale Mabry Highway Hillsborough County,28.058074,-82.5049823
04/01/2015,0,3800 W Rohr Ave Milwaukee,43.113782,-87.9622052
04/01/2015,0,200 block of Tuggle Street Lagrange,33.0178744,-85.0327935
04/01/2015,0,Parks Highway Cantwell,63.3773246,-148.9452435
04/01/2015,0,110 block of South Frazier Philadelphia,39.9580793,-75.2369679
04/01/2015,1,400 block of North Market Street Ottumwa,41.0201718,-92.4098239
04/01/2015,0,1900 block of South Harrison Street Little Rock,34.7345472,-92.335002
04/01/2015,1,2800 block of Ridgeway Avenue Saint John,-20.016542,57.5646115
04/01/2015,0,9300 block of Reck Road Little Rock,34.6646548,-92.3305333
04/01/2015,0,6000 block of Du-Clay Road Jacksonville,-20.016542,57.5646115
04/01/2015,3,2700 block of East Tahquitz Canyon Palm Springs,33.8236215,-116.5192461
04/01/2015,0,Pearl Street and Demper Drive Jacksonville,30.3780332,-81.6589811
04/01/2015,1,2800 block of Palmyra Street New Orleans,29.9648018,-90.0925693
04/01/2015,0,1000 block of Eugene Street Indianapolis,39.8091824,-86.1803183
04/01/2015,1,2700 block of North Early Street Kansas City,39.1353248,-94.6326762
04/01/2015,0,6200 block of Fourth Avenue Marrero,-20.016542,57.5646115
04/01/2015,0,Washington Avenue Bridgeport,41.1809022,-73.1970217
04/01/2015,0,977 Nassau Road Uniondale,40.687769,-73.5969884
04/01/2015,0,9 Alban Road Dorchester,-20.016542,57.5646115
04/01/2015,0,Gravois Road Saint Louis (Sappington),38.5565559,-90.3112095
04/01/2015,0,1 Pioneer Dr Monessen,40.142654,-79.8683817
04/01/2015,1,McClure Street Pittsburgh,40.4047752,-79.9061784
04/01/2015,1,700 block of High Street Lancaster,-20.016542,57.5646115
04/01/2015,0,1100 block of Luther Street West College Station,30.59232,-96.3460823
04/01/2015,0,615 West Main Street Rochester,43.151709,-77.6313831
04/01/2015,1,700 block of Kingswood Loop Brandon,27.9116497,-82.2962178
04/01/2015,0,400 block of Walnut Street Oil City,-20.016542,57.5646115
04/01/2015,1,2500 block of Culpepper Drive Alexandria,-20.016542,57.5646115
04/01/2015,0,Marks and Dakota Avenue Fresno,-20.016542,57.5646115
04/01/2015,1,Copperhead Road Calhoun County,-20.016542,57.5646115
04/01/2015,0,Kirby Avenue Lackawanna,42.8167074,-78.8302777
04/01/2015,0,400 block of Mason Street San Francisco,37.7871516,-122.41208
04/01/2015,0,2500 block of Wooly Rose Drive Las Vegas,36.1841795,-115.1775104
04/01/2015,0,6200 block of Antoine Houston,29.855629,-95.4751808
04/01/2015,0,6100 block of Olde Footpath Road King William,37.7991595,-77.2546093
04/01/2015,1,9300 block of Dalewood Street Stockton,38.0337299,-121.2958109
04/01/2015,1,630 Valencia St San Francisco,37.762849,-122.4241937
04/01/2015,0,Hyde Park Avenue and Cummins Highway Boston,42.2799228,-71.1210586
04/01/2015,0,113 Beaver Street Framingham,42.2753977,-71.4080748
04/01/2015,2,1900 block of 62nd Street Baltimore,39.3139727,-76.5340426
04/01/2015,1,20 Beekman Place Manhattan,40.7535936,-73.967081
04/01/2015,0,12th Avenue and East 22nd Street Paterson,-20.016542,57.5646115
04/01/2015,0,400 block of East Martin Luther King Jr. Boulevard Charlotte,35.2213845,-80.8456373
04/01/2015,0,18000 block of Cable Lane Riverside,-20.016542,57.5646115
04/01/2015,0,Sayrs Avenue and Davis Street Camden,39.9228153,-75.096966
04/01/2015,0,1700 block of Agua Fria Street Albuquerque,-20.016542,57.5646115
04/01/2015,0,Ford Taylor Road Horry County,33.8702512,-79.2027242
04/01/2015,0,8400 block of Elk Grove Boulevard Elk Grove,38.4083164,-121.3932179
04/01/2015,0,3120 US 15 Sumter,33.828896,-80.3765451
04/01/2015,0,4800 block of South Bishop Street Chicago,41.8067001,-87.6637459
04/01/2015,0,7600 block of Leesburg Dr. Colleyville,32.9183366,-97.1710214
04/01/2015,1,1300 block of South Kolin Avenue Chicago,41.8642207,-87.7358686
04/01/2015,0,Cherokee Avenue and Yemassee Avenue Aiken,33.5698311,-81.7428692
04/01/2015,1,3700 block of North Delhi Street Philadelphia,40.0083543,-75.1459706
04/01/2015,0,1000 block S Broad St Trenton,40.2055694,-74.7483555
04/01/2015,1,800 block of Juniper Street Brainerd,46.3601763,-94.1997612
04/01/2015,0,602 Water Street Barboursville,38.4105217,-82.298013
04/01/2015,0,4100 block of Rancho Encantado NW Albuquerque,-20.016542,57.5646115
04/01/2015,0,1100 block of North Woodyear Street Baltimore,39.3014737,-76.6419464
04/01/2015,1,4500 block of North 51st Boulevard Milwaukee,43.0996363,-87.978946
04/01/2015,0,Gaylord and Farrell Street Butte,-20.016542,57.5646115
04/01/2015,0,4300 block of Illinois Avenue Shreveport,32.460229,-93.8122877
04/01/2015,0,800 block of Castlewood Drive Greensboro,36.0820975,-79.774731
04/01/2015,1,Harrison Avenue and N. Wentz Street Guthrie,-20.016542,57.5646115
04/01/2015,0,28000 block of Sloan Canyon Road Castaic,34.4921483,-118.6298671
04/01/2015,0,Main Street Belle Vernon,-20.016542,57.5646115
04/01/2015,0,705 Iowa Avenue West Marshalltown,42.0076853,-92.9266118
04/01/2015,0,North Spring Road Harrison,36.2524055,-93.1107393
04/01/2015,0,7777 E Apache St Tulsa,36.1905187,-95.8917226
04/01/2015,0,North Duke Street and Horton Road Durham,36.0511505,-78.9076393
04/01/2015,1,2900 block of Fireside Rd Chesapeake,36.8123906,-76.2538623
04/01/2015,1,5115 Reagan Dr Charlotte,35.2775284,-80.7964041
04/01/2015,0,Southwest 36th and Western Oklahoma City,35.4277886,-97.5324247
04/01/2015,0,Ascent Trail Huntsville,34.7415779,-86.6437015
04/01/2015,2,3634 Shenandoah Ave NW Roanoke,37.2809867,-80.0006977
04/01/2015,1,1400 block of NW 69th Street Miami,25.8373539,-80.2232206
04/01/2015,0,Highway 22 Centralia,-20.016542,57.5646115
04/01/2015,0,317 N. Van Ness Avenue Fresno,36.7478258,-119.8015382
04/01/2015,1,1800 N 6th St Milwaukee,43.0538823,-87.9206538
04/01/2015,3,2000 block of Ben Hur St. Dallas,32.6798829,-96.6132562
04/01/2015,0,Ridge Street Roslindale,42.2858214,-71.1235176
04/01/2015,1,818 31st Street Evans,-20.016542,57.5646115
04/01/2015,0,Roads End Road Tamaqua,40.7947974,-75.8640924
04/01/2015,1,5000 block of Silver Mill Drive Columbia,39.0046554,-92.3341141
04/01/2015,0,500 Rowland Street Syracuse,43.03592,-76.1808117
04/01/2015,0,Club Pond Road Brantley,31.570824,-86.216451
04/01/2015,0,14106 S.W. 288 Street Miami,-20.016542,57.5646115
04/01/2015,2,202 E. Calvert St South Bend,41.6542575,-86.2498584
04/01/2015,2,5600 block of Millstream Drive Groveland,28.5235121,-81.8598717
04/01/2015,0,Bizzell Avenue Mobile,-20.016542,57.5646115
04/01/2015,0,500 block of Azalea Road Mobile,30.6614357,-88.1522853
04/01/2015,1,9900 block of S. Hoover Street Los Angeles,33.946357,-118.2891512
04/01/2015,0,1100 block of Lewis Street Bay City,43.6190151,-83.8836385
04/01/2015,0,2000 block of Pauger Street New Orleans,29.970449,-90.0629804
04/01/2015,0,4400 block of Camino de la Plaza San Ysidro,32.5454208,-117.0418063
04/01/2015,0,Old Pinckney Road York,34.9555422,-81.2883035
05/01/2015,0,25th and Lee streets Orange County,-20.016542,57.5646115
05/01/2015,0,1700 block of S Golden Ave Springfield,37.1845518,-93.3422363
05/01/2015,0,Route 50 Clarksburg,39.278297,-80.329453
05/01/2015,0,1600 block of Kellys Lufkin,-20.016542,57.5646115
05/01/2015,0,E. 184th Street Bronx,40.8570565,-73.8980482
05/01/2015,0,Cattlett Lane Mercer County,-20.016542,57.5646115
05/01/2015,0,I 70 Kansas City,39.0962316,-94.5718673
05/01/2015,1,4050 Boatways Road Fort Myers,26.6846631,-81.7988104
05/01/2015,0,E 34th St and N Dequincy St Indianapolis,39.818329,-86.0899152
05/01/2015,0,Avalon Avenue Charlotte,35.2467504,-80.8878956
05/01/2015,1,126 South Davis Street Martin,-20.016542,57.5646115
05/01/2015,1,8700 block of Del Ray Court Tampa,-20.016542,57.5646115
05/01/2015,1,Highway 242 N Cerro Gordo,-20.016542,57.5646115
05/01/2015,0,1000 block of Earlham Drive Dayton,39.7749656,-84.2261049
05/01/2015,1,Hanover Road and Green Pasture Road Sandston,37.5359446,-77.3094511
05/01/2015,0,Grey Street off Mr. Joe White Ave Myrtle Beach,-20.016542,57.5646115
05/01/2015,0,Lois Avenue and Hubert Avenue Tampa,-20.016542,57.5646115
05/01/2015,1,3100 block of North Jefferson Street Tampa,27.9724376,-82.4591511
05/01/2015,0,31st Street and College Ave Indianapolis,-20.016542,57.5646115
05/01/2015,1,800 block of E. 28th Street Signal Hill,33.8080018,-118.1855543
05/01/2015,0,800 block of West St. Wilmington,42.5308172,-71.1340156
05/01/2015,1,1200 block of Sophie Drive White Springs,30.3032739,-82.7492546
05/01/2015,0,3200 block of Kings Glen Drive Atlanta,33.6800571,-84.2600085
05/01/2015,0,3400 block of Shenandoah Avenue Roanoke,37.2816591,-79.9953088
05/01/2015,0,6000 N Terminal Pkwy Atlanta,33.6414,-84.4466187
05/01/2015,0,Tremont Avenue and Broad Street Pleasantville,39.381943,-74.5367377
05/01/2015,0,Hickory and Compton Saint Louis,-20.016542,57.5646115
05/01/2015,1,200 Dry Creek Road Goodlettsville,36.2969353,-86.7212496
05/01/2015,1,1615 N. Cahuenga Boulevard and Selma Avenue Los Angeles,-20.016542,57.5646115
05/01/2015,1,Sycamore Street and Floral Street Lebanon,-20.016542,57.5646115
05/01/2015,0,383 Champlain Street Rochester,43.1445933,-77.6330024
05/01/2015,0,1919 Lathrop Street Suite 123 Fairbanks,64.8299164,-147.7460295
05/01/2015,0,800 block of Palmer Avenue Youngstown,41.0637929,-80.6424957
05/01/2015,0,500 block of Gifford Street Syracuse,43.04337,-76.1664347
05/01/2015,0,850 Gallatin Field Rd Belgrade,45.7775872,-111.1620488
05/01/2015,0,Fourth Street and Hayes Avenue Southwest Warren,-20.016542,57.5646115
05/01/2015,0,4100 George J Bean Pkwy Tampa,27.9767745,-82.539612
05/01/2015,0,1300 block of Douglas Avenue Nashville,36.1919511,-86.7448279
05/01/2015,0,2491 Winchester Rd Memphis,35.0471162,-89.98363
05/01/2015,0,9000 Middlebelt Rd Detroit,42.2402416,-83.3302429
05/01/2015,0,776 N Terminal Dr Salt Lake City,40.7843175,-111.9870031
05/01/2015,0,1980 block of Seger Drive Rapid City,44.1113466,-103.1868914
05/01/2015,0,200 block of Dew Lane Gold Hill,35.5265768,-80.3453256
05/01/2015,0,Stickney Brook Road Dummerston,42.91534,-72.6447743
05/01/2015,0,400 block of Walnut Avenue Trenton,40.2239156,-74.7445613
05/01/2015,0,206 French St New Brunswick,40.4907798,-74.4592623
05/01/2015,0,2400 block of Arctic Avenue Atlantic City,39.3583725,-74.4438745
05/01/2015,1,1100 block of North Carrollton Avenue Baltimore,39.3013082,-76.6398386
05/01/2015,1,200 block of Pine Street Elizabeth,40.6529873,-74.1863392
05/01/2015,0,4501 Abbott Drive Omaha,41.2989777,-95.9020783
05/01/2015,0,Burrows Street Pittsburgh,40.4395469,-79.9725158
05/01/2015,1,300 block of Mimi Lane Merced,37.288385,-120.5003714
05/01/2015,1,287 W. 40th St Holland,42.7624601,-86.1215046
05/01/2015,0,6800 block of Fernwood Drive Charlotte,35.156713,-80.7578852
05/01/2015,0,Fry's Lane Sheridan,-20.016542,57.5646115
05/01/2015,1,800 block of Sumner Street New Orleans,29.9470018,-90.0396456
05/01/2015,1,5100 Aster Park Dr West Chester,39.3180059,-84.4497006
05/01/2015,0,112th Street and Manchester Avenue Kansas City,-20.016542,57.5646115
05/01/2015,1,1700 block of SW 15th Street Topeka,39.0398364,-95.7013563
05/01/2015,0,Zions Crossroads Louisa (county),37.9709718,-78.2372358
05/01/2015,0,200 block of SW 2nd Court Deerfield Beach,26.315143,-80.1074885
05/01/2015,0,2300 block of Southeast 17th Street Fort Lauderdale,26.1001046,-80.1164757
05/01/2015,0,401 SE First Ave. Florida City,25.4434926,-80.4766761
05/01/2015,0,797 Franklin Avenue Brooklyn,40.6716741,-73.9596319
05/01/2015,0,2900 block of N. 13th Street Milwaukee,43.0713134,-87.9297339
05/01/2015,0,30 Fairlane Drive Montgomery,32.34252,-86.2349299
05/01/2015,0,Knapps Highway Fairfield,41.179943,-73.2381571
05/01/2015,0,1100 block of North 39th Street Baton Rouge,30.4581097,-91.1533956
05/01/2015,1,707 N. 69th St East St. Louis,38.6017568,-90.0807162
05/01/2015,1,500 block of E. Avenue Q 2 Palmdale,34.5849429,-118.1230108
05/01/2015,1,730 Airport Rd Lakewood,40.0602265,-74.1783877
05/01/2015,0,East Waterloo Road and South Arlington Street Akron,41.0451393,-81.4933641
05/01/2015,1,3100 block of Timberbrooke Drive Charlotte,-20.016542,57.5646115
05/01/2015,0,700 block of S Mount Pleasant Rd Annville,40.2631111,-76.5189254
05/01/2015,0,500 block of Dorothy Lane Little Rock,-20.016542,57.5646115
05/01/2015,0,Interstate 75 Cordele,31.9606739,-83.7537325
05/01/2015,1,33 Scott St Springfield,42.0903387,-72.55628
05/01/2015,0,377 Clover Lane Columbus,32.4478741,-84.953315
05/01/2015,1,10200 block of Brantley Rd. Austin,30.1744562,-97.84249
05/01/2015,0,1900 block of Magnolia Avenue Long Beach,33.7918693,-118.2000915
05/01/2015,2,Walton Way Augusta,33.4767347,-82.0156881
05/01/2015,3,Jasper and Peach Selma,-20.016542,57.5646115
05/01/2015,0,2600 block of N.C. 20 East Saint Pauls,34.7977588,-78.9344414
05/01/2015,0,Weldon and Van Ness Avenue Fresno,-20.016542,57.5646115
05/01/2015,1,828 East Exchange Stree Akron,-20.016542,57.5646115
05/01/2015,0,500 block of Galena Street Aurora,39.7232868,-104.8716446
05/01/2015,1,5400 block of West Ocotillo Road Glendale,33.5349454,-112.1771413
05/01/2015,0,13341 E. Seven Mile Detroit,42.4351976,-82.9905631
05/01/2015,0,2375 International Pkwy Dallas,32.900525,-97.042467
05/01/2015,0,5900 block of North Kenmore Avenue Chicago,41.9893711,-87.6595388
05/01/2015,0,Union and Thomas Columbus,-20.016542,57.5646115
05/01/2015,1,Knox Road Chandler,33.3278457,-111.8613526
05/01/2015,1,9300 block of South Burnside Avenue Chicago,41.7254974,-87.6129952
05/01/2015,0,205 Conklintown Road Wanaque,41.0594285,-74.2837581
05/01/2015,0,2610 S. Highway 17 Murrells Inlet,33.5902226,-79.0091016
05/01/2015,0,200 block of Ewingville Road Ewing,40.2640434,-74.7612005
05/01/2015,0,389 Main Street Agawam,-20.016542,57.5646115
05/01/2015,0,Delaware Avenue Charleston,38.3623696,-81.6500743
05/01/2015,1,10000 Menual NE Albuquerque,35.107085,-106.5319296
05/01/2015,0,4200 block of Valhalla Boulevard Sioux Falls,43.5061682,-96.7804909
05/01/2015,2,Farm Road 1055 Barry County,36.852679,-93.9637865
05/01/2015,0,900 W 650 N Weber County,-20.016542,57.5646115
05/01/2015,0,Greenville Boulevard Greenville,35.5898787,-77.3605681
06/01/2015,0,4675 Highway 96 Hardin County,-20.016542,57.5646115
06/01/2015,0,201 Cambridge Road Alexandria,38.8084449,-77.0833566
06/01/2015,0,I-85 and Eastern Boulevard Montgomery,-20.016542,57.5646115
06/01/2015,0,10th Street and Revard Avenue Pawhuska,-20.016542,57.5646115
06/01/2015,1,1300 block of Central Dr. Beaumont,30.0934003,-94.148047
06/01/2015,1,Jones Avenue Marion,34.1829465,-79.3925747
06/01/2015,0,1st block of North Bompart Avenue Webster Groves,-20.016542,57.5646115
06/01/2015,4,Ridge Road Douglasville,33.8147319,-84.8210987
06/01/2015,0,Seneca Road and Navarro Drive Victorville,34.5144739,-117.3047561
06/01/2015,0,Whitesville Road Lagrange,32.99943,-85.0315551
06/01/2015,0,1800 block of N. Chautauqua Wichita,37.7155127,-97.3035347
06/01/2015,0,North Nelson St. Pampa,35.5417137,-100.9779937
06/01/2015,1,1800 block of Walnut Street Baton Rouge,30.4640493,-91.1727051
06/01/2015,0,400 block of Santa Fe Street Lansing,-20.016542,57.5646115
06/01/2015,0,North Second St. Lubbock,33.5960502,-101.8689209
06/01/2015,1,1103 E. Church Street Fort Valley,32.5547739,-83.8765759
06/01/2015,1,4000 block of West Court Street Flint,43.0068986,-83.7400891
06/01/2015,0,Summit Avenue and Painter Street Pasadena,-20.016542,57.5646115
06/01/2015,0,900 block of South Side Dr. Killeen,31.1110027,-97.7387135
06/01/2015,1,206 NE 497 St Old Town,29.662624,-83.0394687
06/01/2015,0,1300 block of Parsons Avenue Columbus,39.9369694,-82.9854961
06/01/2015,0,220 Clarendon Ave Columbus,39.951028,-83.0607899
06/01/2015,0,100 block of Second Avenue Northeast Stewartville,43.8555506,-92.4872164
06/01/2015,2,5001 N Piedras St El Paso,31.8216434,-106.4654703
06/01/2015,1,Redlyn Street Knoxville,40.4134017,-79.9936227
06/01/2015,0,Yates Street Aiken,33.5790315,-81.7029941
06/01/2015,0,2600 SE 19th Avenue Road Ocala,29.1552801,-82.1138388
06/01/2015,1,2388 E. Kansas Highway 4 Assaria,38.7103221,-97.5702996
06/01/2015,0,E. Lacy Street Chester,34.7040418,-81.2035683
06/01/2015,1,100 block of Mahre Road Yakima,46.6025168,-120.7220101
06/01/2015,0,40 Le Havre Circle Florissant,-20.016542,57.5646115
06/01/2015,0,4000 block of Miami Saint Louis,-20.016542,57.5646115
06/01/2015,0,700 block of Holcombe Avenue Mobile,30.6670559,-88.0918641
06/01/2015,0,37111 Lock Street Dade City,28.3762809,-82.204085
06/01/2015,0,4962 Highway 80 Jackson,32.3117301,-90.2704834
06/01/2015,0,Becks Road Duluth,46.687381,-92.2693531
06/01/2015,0,65th Avenue Gulfport,30.3668971,-89.137334
06/01/2015,0,5200 block of 10th Street Great Bend,38.3619927,-98.8051776
06/01/2015,0,7 Arden Avenue Staten Island,40.5600657,-74.2002765
06/01/2015,0,Bank St Bridgeton,39.4362081,-75.2293845
06/01/2015,0,South Campbell Avenue and Woodland Street Springfield,37.1629678,-93.2975397
06/01/2015,0,5700 block of Woodman Avenue Ashtabula,41.8550858,-80.8099495
06/01/2015,0,South Burson Avenue Bogart,33.9433094,-83.5365501
06/01/2015,0,446 Martin Luther King Dr. Natchitoches,31.7604045,-93.0982563
06/01/2015,1,104 South Garfield Burlington,40.8095258,-91.1207967
06/01/2015,1,Howard Drive Stockton,-20.016542,57.5646115
06/01/2015,0,Argonne Drive Baltimore,39.3401897,-76.5928312
06/01/2015,1,1300 block of NW 62nd Street Miami,25.8313336,-80.2210091
06/01/2015,1,8100 block of Panay Houston,-20.016542,57.5646115
06/01/2015,1,900 block of East Main Street Durham,35.9893914,-78.8935681
06/01/2015,0,400 block of West Paces Ferry Rd NW Atlanta,33.8440096,-84.4000258
06/01/2015,1,618 Third Avenue SW Moultrie,31.1772704,-83.7985499
06/01/2015,0,625 West 34th Street Baltimore,39.3286189,-76.6296422
06/01/2015,0,Fifth Street Fort Myers,26.5784039,-81.8605695
06/01/2015,0,New York Avenue Elizabeth,40.6560905,-74.2247413
06/01/2015,0,15 Ruggles Street Boston,42.3315804,-71.0854679
06/01/2015,0,123 Green Street Watertown,43.9603425,-75.9146472
06/01/2015,0,Bleachery Pl Chadwicks,43.0336295,-75.2762087
06/01/2015,0,3000 block of Overton Crossing Memphis,35.2073679,-89.996151
06/01/2015,0,53 Imlay Street Hartford,41.7663597,-72.698373
06/01/2015,0,2200 block of East 26th Street Chattanooga,35.013521,-85.2845152
06/01/2015,0,6450 Louetta Rd # 110 Spring,30.027588,-95.5155751
06/01/2015,0,Wyman Street Brockton,42.0890737,-71.0241016
06/01/2015,0,85-04 Grand Avenue Arverne (Queens),-20.016542,57.5646115
06/01/2015,0,455 Main Street Springfield,42.0923654,-72.5825886
06/01/2015,0,Burge Drive Knoxville,35.9726607,-83.9096021
06/01/2015,0,15242 Hesperian Boulevard San Leandro,37.6969801,-122.1286877
06/01/2015,0,2300 block of W. Lanvale St. Baltimore,39.2972285,-76.6557106
06/01/2015,0,106 Blackbrook Drive Lowell,42.6292827,-71.3589933
06/01/2015,2,Jones Boulevard and Wigwam Avenue Las Vegas,36.0349268,-115.227922
06/01/2015,0,1300 block of Alma Avenue Warner Robins,32.6064371,-83.6205483
06/01/2015,0,1701 Airport Blvd San Jose,37.364929,-121.9250035
06/01/2015,0,10701 Lambert International Blvd Saint Louis,38.7411557,-90.3700201
06/01/2015,1,Dale Street Beaufort County,-20.016542,57.5646115
06/01/2015,0,176 Atkins Farm Road Ferrisburgh,44.2090124,-73.2499557
06/01/2015,0,18325 Rathbun Hills Road Pacific,38.5531063,-90.6930977
06/01/2015,0,Sherman Street and Doris Avenue Joliet,41.5056942,-88.0794746
06/01/2015,0,371 Lake Street Newark,40.7638145,-74.1791675
06/01/2015,0,Rutgers Street New Brunswick,40.4810165,-74.4579382
06/01/2015,0,9607 Oro Quincy Highway Berry Creek,39.6301418,-121.4341689
06/01/2015,0,Westfield Avenue and Howland Street Porterville,36.0875176,-119.0319965
06/01/2015,0,Paris Pike Lexington,38.1069042,-84.4103319
06/01/2015,0,3000 block of Edison Avenue Fort Myers,26.6337401,-81.8534934
06/01/2015,0,615 Genesee Street Rochester,43.1379577,-77.6385067
06/01/2015,0,Johnston Road and Blue Hill Avenue Boston,42.2872252,-71.0927406
06/01/2015,0,West Fifth Street Greenville,35.6130701,-77.3982192
06/01/2015,0,900 Chapman Drive Colorado Springs,38.8194484,-104.7557095
06/01/2015,0,4700 block of Lanett Dr. Escambia County,30.45678,-87.3088858
06/01/2015,0,11500 block of Whisperingbrook Lane Jacksonville,30.4446389,-81.6818684
06/01/2015,1,700 block of North 69th Street East Saint Louis,38.6014291,-90.0803512
06/01/2015,0,Church Street Riverdale,33.5707184,-84.4183447
06/01/2015,0,15th and Willow Avenue Niagara Falls,-20.016542,57.5646115
06/01/2015,0,175 Cambridge Street Cambridge,42.371161,-71.0809826
06/01/2015,0,West Liddell Road Duluth,33.9528301,-84.1540729
06/01/2015,0,2900 block of Timberbrook Drive Charlotte,35.248026,-80.9111957
06/01/2015,0,Skysail Avenue Baton Rouge,30.3546296,-91.1383008
06/01/2015,1,150-22 130th St Corona (Queens),-20.016542,57.5646115
06/01/2015,0,Monroe and 18th Toledo,-20.016542,57.5646115
06/01/2015,0,Prescott Street Memphis,35.1217743,-89.9507262
06/01/2015,1,Shoals Branch Road Wayne County,38.259824,-82.4313122
06/01/2015,0,7th Street and Nun Street Wilmington,-20.016542,57.5646115
06/01/2015,0,3000 block of Goldenoak Circle Round Rock,30.5402162,-97.7247976
06/01/2015,0,2001 South Padre Island Dr. Corpus Christi,27.7383631,-97.4372398
06/01/2015,0,Beach 20th Street and Elk Drive Queens,40.5982348,-73.7564446
06/01/2015,0,9 Veterans Memorial Highway Salem,-20.016542,57.5646115
06/01/2015,0,Colonial Street off Ramsey Street Fayetteville,-20.016542,57.5646115
06/01/2015,1,6601 Dunlap #3010 Houston,29.7081886,-95.4960079
06/01/2015,0,1400 block of N Main Street Danville,-20.016542,57.5646115
06/01/2015,0,West Avenue N San Angelo,31.4430166,-100.4595357
06/01/2015,2,2200 block of East 79th Street Chicago,41.751968,-87.572871
